Forward_Sortation_Area,confirmationNo,Latitude,Longitude,formattedAddress,postalCode,supportDescription,riskType,submittedDate,startDate,endDate,owner,contractor,compName,Vermiculite,Piping,Drywall,Insulation,Tiling,Floor_Tiles,Ceiling_Tiles,Ducting,Plaster,Stucco_Stipple,Fittings,startYear
R3T,1352304,49.8098804,-97.1331078,"U Of M Ellis, Winnipeg, MB R3T 2N2, Canada",R3T 2N2,Type 1-3 removal of asbestos-containing materials,Type III,5/28/2021 8:22:00 AM,2021-06-01 0:00,2021-09-01 0:00,Tractus Projects,Western Waste Management,Tesseract,0,0,0,0,0,0,0,0,0,0,0,2021
R2X,1352309,49.9388374,-97.1907689,"Corner Of Burrows  Sheppard (Northwood Park, Winnipeg, MB R2X 2V9, Canada",R2X 2V9,remove plywood - possibility of vermiculite exposure,Type II,5/28/2021 9:29:00 AM,2021-05-31 0:00,2021-06-02 0:00,City of Winnipeg,Breathe Easy Eco Solutions,Prairie Environmental,1,0,0,0,0,0,0,0,0,0,0,2021
R3C,1352316,49.889451,-97.1481942,"425 Saint Mary Avenue, Winnipeg, MB R3C 1T6, Canada",R3C 1T6,PLEASE CONSIDER THIS AS A RUSH NOTICE - SCRAPE LOOSE PLASTER AND JOINT COMPOUND ON 12 FLOOR,Type III,5/28/2021 10:17:00 AM,2021-05-28 0:00,2021-05-31 0:00,Priority Restoration,Priority Restoration,Pinchin Ltd.,0,0,0,0,0,0,0,0,1,0,0,2021
R0B,1352334,54.7626096,-100.0825866,"Snow Lake, MB R0B 1M0, Canada",R0B 1M0,Modified type 2 removal of asbestos-containing wall panel,Type II,5/28/2021 12:27:00 PM,2021-05-31 0:00,2021-06-01 0:00,Hudbay Minerals,Western Waste Management,by owner,0,0,0,0,0,0,0,0,0,0,0,2021
R3L,1352336,49.8657643,-97.1345652,"524 Osborne Street, Winnipeg, MB R3L 2B1, Canada",R3L 2B1,Removal of carpet-ACM Floor tile- subfloor and leveler,Type III,5/28/2021 12:51:00 PM,2021-06-02 0:00,2021-06-07 0:00,City of Winnipeg,Advanced Environmental Services Inc,Customer Discretion,0,0,0,0,1,0,0,0,0,0,0,2021
R5A,1352343,49.720713,-97.1751929,"4403 Waverley Road, Richot, MB R2H 3H4, Canada",R2H 3H4,Emergency type 3 vermiculite clean up,Type III,5/28/2021 1:26:00 PM,2021-05-29 0:00,2021-05-31 0:00,City of Winnipeg,Western Waste Mgmt.,Pinchin,1,0,0,0,0,0,0,0,0,0,0,2021
R2L,1352356,49.9111615,-97.1142701,"137 Stanier Street, Winnipeg, MB R2L 1N4, Canada",R2L 1N4,Potential asbestos in second layer of plaster in ceiling - awaiting test results - if confirmed remove ceiling under Type 2 wet removal procedures - bag and dispose of - obtain air clearance and dismantle containment upon receiving,Type II,5/28/2021 3:26:00 PM,2021-06-02 0:00,2021-06-11 0:00,Denver Property Restoration Service,Denver Restoration,HLC Consulting,0,0,0,0,0,0,0,0,1,0,0,2021
R2L,1352358,49.9111615,-97.1142701,"137 Stanier Street, Winnipeg, MB R2X 0A2, Canada",R2X 0A2,Potential asbestos in plaster in ceiling - awaiting test results - if confirmed erect Type II containment and remove asbestos under wet removal procedures - bag and dispose - obtain air clearance sample - upon receiving clearance dismantle containment,Type II,5/28/2021 3:30:00 PM,2021-06-02 0:00,2021-06-11 0:00,Denver Restoration,Denver Restoratin,HLC Consulting,0,0,0,0,0,0,0,0,1,0,0,2021
R3J,1352366,49.9082601,-97.2448138,"17 Wing Building 62, Winnipeg, MB R3J 3Y9, Canada",R3J 3Y9,Floor tile drywall elbows and pipe wrap,Type III,5/28/2021 5:00:00 PM,2021-06-07 0:00,2021-06-12 0:00,Kostiw Construction,Enviro Doctors,MWI Consultants,0,1,1,0,1,0,0,0,0,0,0,2021
R2C,1352373,49.9018075,-97.0147661,"439 Harold Avenue West, Winnipeg, MB R2R 4T3, Canada",R2R 4T3,Remove stucco,Type II,5/28/2021 6:45:00 PM,2021-06-02 0:00,2021-06-03 0:00,Bulldog,Bulldog ,Bulldog ,0,0,0,0,0,0,0,0,0,1,0,2021
R2Y,1352438,49.8883557,-97.3195633,"41 Stradford Street, Winnipeg, MB R2Y 1S4, Canada",R2Y 1S4,Type 2 Abatement - Requesting to waive 5 day notice to prevent secondary damages while insured is living in the home  Tear out affected drywall following type 2 asbestos protocols,Type II,5/30/2021 9:27:00 AM,2021-05-31 0:00,2021-06-02 0:00,Manitoba Housing,Priority Restoration,,0,0,1,0,0,0,0,0,0,0,0,2021
R7A,1352470,49.82044,-99.93765,"1901 1st Street, Brandon, MB R7A 4A7, Canada",R7A 4A7,Type 3 removal of asbestos containing joint compound flooring and vermiculite.,Type III,5/31/2021 8:46:00 AM,2021-06-07 0:00,2021-06-23 0:00,J and G,Restoration Manitoba ,Pinchin environmental,1,0,0,0,0,0,0,0,0,0,0,2021
R2X,1352487,49.945025,-97.1834909,"1650 Inkster Boulevard, Winnipeg, MB R2X 2W4, Canada",R2X 2W4,Removal of drywall at 2 feet on all affected areas on a 12  thousand sq ft office area vinyl and VCT will be removed under type 3 conditions please accept this as a 5 day notice let me know if you have any questions or concerns,Type III,5/31/2021 11:13:00 AM,2021-06-04 0:00,2021-06-25 0:00,Brian Craig,Priority Restoration,Woods Environmental - Paul ,0,0,1,0,0,0,0,0,0,0,0,2021
R3M,1352493,49.8569083,-97.1532741,"677 Stafford Street, Winnipeg, MB R3M 2X7, Canada",R3M 2X7,Type 2 removal of asbestos-containing materials,Type II,5/31/2021 11:25:00 AM,2021-06-07 0:00,2021-06-13 0:00,Pinchin Ltd.,Western Waste Management,Pinchin Ltd.,0,0,0,0,0,0,0,0,0,0,0,2021
R3M,1352513,49.8624188,-97.1575981,"910 Scotland Avenue, Winnipeg, MB R3C 0G8, Canada",R3C 0G8,Remove and Dispose Asbestos containing Putty and Tape from 3 Lug locations in 7 cabinets,Type III,5/31/2021 1:42:00 PM,2021-06-07 0:00,2021-06-18 0:00,Manitoba Hydro,Power Vac Services,Pinchin ,0,0,0,0,0,0,0,0,0,0,0,2021
R2J,1352518,49.8470421,-97.0775252,"250 Lakewood Boulevard, Winnipeg, MB R2J 3A2, Canada",R2J 3A2,approximately 25 sqft drywall ceiling ,Type II,5/31/2021 2:07:00 PM,2021-06-05 0:00,2021-06-06 0:00,Tractus Projects,Paragon Industries,Pinchin Ltd,0,0,1,0,0,0,0,0,0,0,0,2021
R3N,1352539,49.8741131,-97.1841582,"151 Waterloo Street, Winnipeg, MB R3N 0S3, Canada",R3N 0S3,ACM REMOVAL OF DJC AND  ACM REMOVAL OF VINYL,Type III,5/31/2021 3:40:00 PM,2021-06-07 0:00,2021-06-14 0:00,DWELL HOMES,BULLDOG DEMOLION INC.,BULLDOG DEMOLITION INC.,0,0,0,0,0,0,0,0,0,0,0,2021
R3R,1352540,49.8522842,-97.2536862,"#430, Winnipeg, MB R3R 2X5, Canada",R3R 2X5,TYPE 2 STUCCO DETACHED GARAGE DOUBLE GARAGE,Type II,5/31/2021 3:41:00 PM,2021-06-28 0:00,2021-06-30 0:00,BLACK DIAMOND CONCRETE,BLACK DIAMOND CONCRETE ,WINNIPEG AIR TESTING,0,0,0,0,0,0,0,0,0,1,0,2021
R3N,1352561,49.8720824,-97.1829247,"197 Ash Street, Winnipeg, MB R3N 0P6, Canada",R3N 0P6,STUCCO DETACHED SINGLE GARAGE,Type II,5/31/2021 6:26:00 PM,2021-06-17 0:00,2021-06-18 0:00,BLACK DIAMOND CONCRETE,BLACK DIAMOND CONCRETE ,WINNIPEG AIR TESTING,0,0,0,0,0,0,0,0,0,1,0,2021
R3N,1352576,49.8594189,-97.1906165,"649 Cordova Street, Winnipeg, MB R3N 1A9, Canada",R3N 1A9,  Drywall DJC and parging,Type II,5/31/2021 11:09:00 PM,2021-05-31 0:00,2021-06-09 0:00,Michael Volpe,Tony Asbestos Removal Service LTD,Paririe Environmental,0,0,1,0,0,0,0,0,0,0,0,2021
R0B,1352593,56.4704971,-100.0076549,"Multiple Sites Listed Below, Leaf Rapids, MB R0B 1W0, Canada",R0B 1W0,Type 3 drywall mainly with some type 1 flooring     Leaf Grove Townhouse Complexes Blocks 1 through 12     Wapoos Bay 3 houses 38 03 and 18     Mikinak Bay 3 houses 5 6 and 17     Mukasew Bay 3 houses 15 30 90      Nisku Bay house 35     Keyask Bay 3 houses 27 42 127     Utik Bay 4 houses 50 74 90 and 94                  ,Type III,6/1/2021 9:56:00 AM,2021-06-06 0:00,2021-09-06 0:00,Town of Leaf Rapids,Rakowski Cartage  Wrecking,Prairie Environmental,0,0,1,0,0,0,0,0,0,0,0,2021
R3K,1352645,49.8700171,-97.2945591,"230 Carroll Road, Winnipeg, MB R3K 1H6, Canada",R3K 1H6,Removal plaster in the master bedroom and front entrance at stairwell,Type II,6/1/2021 3:19:00 PM,2021-06-07 0:00,2021-06-08 0:00,Priority Restoration,Priority Restoration,MWI Consultants,0,0,0,0,0,0,0,0,1,0,0,2021
R3N,1352662,49.8628157,-97.1908753,"548 Campbell Street, Winnipeg, MB R3N 1C1, Canada",R3N 1C1,Remove vermiculite from attic ,Type III,6/1/2021 7:01:00 PM,2021-06-02 0:00,2021-06-04 0:00,Priority Restoration,Priority Restoration,MWI ,1,0,0,0,0,0,0,0,0,0,0,2021
R2W,1352670,49.9167625,-97.1477707,"573 Selkirk Avenue, Winnipeg, MB R2W 2M8, Canada",R2W 2M8,Type II glove bagging,Type II,6/1/2021 10:40:00 PM,2021-06-07 0:00,2021-06-08 0:00,Catherine Cuming,Manny Disla independent ,Tesserract Environmental consulting,0,0,0,0,0,0,0,0,0,0,0,2021
R3M,1352676,49.8653332,-97.1498493,"729 Scotland Avenue, Winnipeg, MB R3M 1W7, Canada",R3M 1W7,  Fire Board join compound ,Type II,6/2/2021 7:21:00 AM,2021-06-02 0:00,2021-06-08 0:00,Pairs Development Team,Tony Asbestos Removal Service LTD,Pairie Envirowmental,0,0,0,0,0,0,0,0,0,0,0,2021
R3E,1352685,49.9119797,-97.183731,"1887 Pacific Avenue, Winnipeg, MB R2R 0G2, Canada",R2R 0G2, transite board on skirting ,Type I,6/2/2021 9:11:00 AM,2021-06-08 0:00,2021-07-01 0:00,city of Winnipeg,kepsco,wood,0,0,0,0,0,0,0,0,0,0,0,2021
R3A,1352688,49.9020972,-97.1452353,"425 Elgin Avenue, Winnipeg, MB R3A 1P2, Canada",R3A 1P2,Emergency water damage mitigation drywall removal less than 1 metre,Type II,6/2/2021 9:41:00 AM,2021-06-03 0:00,2021-06-04 0:00,Winmar,Winmar,HLC,0,0,1,0,0,0,0,0,0,0,0,2021
R2C,1352708,49.9005879,-97.0224943,"718 Kildare Avenue West, Winnipeg, MB R2C 2C3, Canada",R2C 2C3,REMOVAL AND DISPOSAL OF ACM STUCCO ON SINGLE GARAGE,Type III,6/2/2021 11:18:00 AM,2021-06-07 0:00,2021-06-07 0:00,GARAGE MASTERS,BULLDOG DEMOLION INC.,BULLDOG DEMOLITION INC.,0,0,0,0,0,0,0,0,0,1,0,2021
R3M,1352726,49.8675323,-97.1507316,"340 Cockburn Street North, Winnipeg, MB R3M 2P5, Canada",R3M 2P5,Vinyl Floor tile ,Type I,6/2/2021 1:22:00 PM,2021-06-07 0:00,2021-06-07 0:00,Bree-Dan Construction,True North Waste Management,Pinchin Ltd,0,0,0,0,1,0,0,0,0,0,0,2021
R2V,1352733,49.9364774,-97.118393,"1750 Main Street Unit 105, Winnipeg, MB R2W 5J8, Canada",R2W 5J8,Type 2 Abatement - Requesting to waive 5 day notice to prevent secondary damages - Tear out affected drywall and vinyl flooring in multiple areas using multiple containments following asbestos protocols,Type II,6/2/2021 2:27:00 PM,2021-06-03 0:00,2021-06-18 0:00,Limited Partnership co McCOR Management (MB) Inc,Priority Restoration,MWI Consultants,0,0,1,0,0,1,0,0,0,0,0,2021
R2Y,1352737,49.8917538,-97.3036181,"302 Hamilton Avenue, Winnipeg, MB R2Y 0L5, Canada",R2Y 0L5,Removal of suspended ceiling with asbestos content,Type II,6/2/2021 3:29:00 PM,2021-06-07 0:00,2021-06-30 0:00,Globe Property Management,Maxim Home Improvements Ltd,HC Consulting,0,0,0,0,0,0,0,0,0,0,0,2021
R2M,1352786,49.8492724,-97.0982316,"14 Bonita Avenue, Winnipeg, MB R2M 1J1, Canada",R2M 1J1,Remove water damaged section of drywall in small bedroom - Vacant unit - Asbestos in drywall joint compound ,Type II,6/3/2021 8:28:00 AM,2021-06-08 0:00,2021-06-08 0:00,Globe Property Management,Taurcan Inc ,MWI Consultants,0,0,1,0,0,0,0,0,0,0,0,2021
R2K,1352787,49.9072881,-97.0672869,"1150 Munroe Avenue, Winnipeg, MB R2K 3S4, Canada",R2K 3S4,Remove tub surround tile and drywall - vacant unit - asbestos in drywall joint compound ,Type II,6/3/2021 8:31:00 AM,2021-06-07 0:00,2021-06-07 0:00,Globe Property Management,Taurcan Inc ,MWI Consultants,0,0,1,0,1,0,0,0,0,0,0,2021
R3T,1352789,49.8250372,-97.1539644,"1777 Pembina Highway, Winnipeg, MB R3T 2G6, Canada",R3T 2G6,Remove small section of moldy drywall from under ac unit - Asbestos in drywall joint compound ,Type II,6/3/2021 8:37:00 AM,2021-06-09 0:00,2021-06-09 0:00,Globe Property Management,Taurcan Inc ,MWI Consultants,0,0,1,0,0,0,0,0,0,0,0,2021
R3M,1352793,49.8696301,-97.1651597,"183 Harrow Street, Winnipeg, MB R3M 2Y2, Canada",R3M 2Y2,Emergency Glove bag removal of pipe fittings and some insulation,Type II,6/3/2021 9:39:00 AM,2021-06-04 0:00,2021-06-04 0:00,Winnipeg Condominium Corp,Advanced Environmental Services Inc.,Customer Discretion,0,1,0,1,0,0,0,0,0,0,1,2021
R3E,1352794,49.9023974,-97.1609089,"735 Notre Dame Avenue, Winnipeg, MB R3E 0L8, Canada",R3E 0L8,Removal of ACM Pipe insulation,Type II,6/3/2021 9:43:00 AM,2021-06-07 0:00,2021-06-07 0:00,Bockstael Construction,Advanced Environmental Services Inc.,Customer Discretion,0,1,0,1,0,0,0,0,0,0,0,2021
R3J,1352795,49.8785925,-97.2726993,"2727 Portage Avenue, Winnipeg, MB R3J 0R2, Canada",R3J 0R2,Removal of partitions,Type III,6/3/2021 9:58:00 AM,2021-06-09 0:00,2021-06-12 0:00,Strada Construction Ltd.,Advanced Environmental Services Inc,Customer Discretion,0,0,0,0,0,0,0,0,0,0,0,2021
R0L,1352800,51.1735271,-100.7001493,"379 Main Street, Grandview, MB R0L 0Y0, Canada",R0L 0Y0,Type 3 Asbestos Remediation - Drywall,Type III,6/3/2021 10:19:00 AM,2021-06-07 0:00,2021-06-11 0:00,Cancade Restoration,Cancade Restoration,Pinchin,0,0,1,0,0,0,0,0,0,0,0,2021
R3C,1352805,49.8924263,-97.14042,"266 Graham Avenue, Winnipeg, MB R3C 0J8, Canada",R3C 0J8,Type 3 plaster ceiling removal,Type III,6/3/2021 10:37:00 AM,2021-06-08 0:00,2021-06-09 0:00,City of Winnipeg,Western Waste Mgmt.,Pinchin,0,0,0,0,0,0,0,0,1,0,0,2021
R3R,1352806,49.8658594,-97.2612709,"266 Princeton Boulevard, Winnipeg, MB R3R 0X9, Canada",R3R 0X9,Type 3 drywall removal from 3 suites,Type III,6/3/2021 10:40:00 AM,2021-06-10 0:00,2021-06-18 0:00,Revision Contractors,Western Waste Mgmt.,Prairie Environmental,0,0,1,0,0,0,0,0,0,0,0,2021
R2V,1352832,49.9496066,-97.1263158,"75 Ambassador Row, Winnipeg, MB R2V 3M2, Canada",R2V 3M2,Remove stipple in Livingroom area 1-  size 6FT X8FT                                                                                                                                             Remove stipple in Livingroom area 2-   1FT X12 FT                                                                                                                                                  Master bedroom remove stipple area-  2FT X8FT    ,Type III,6/3/2021 1:18:00 PM,2021-06-10 0:00,2021-06-15 0:00,John Giancola,Giancola Construction LTD,Winnipeg Air Testing - Doug,0,0,0,0,0,0,0,0,0,1,0,2021
R2X,1352834,49.9369005,-97.162522,"1148 McPhillips Street, Winnipeg, MB R2X 2L4, Canada",R2X 2L4,removal of vermiculite on ceiling in second floor bathroom and bedroom crew will be setting up as type 3 to remove please accept this notice as an exemption to 5 day rule to avoid secondary damage as the insulation in attic is wet,Type III,6/3/2021 1:26:00 PM,2021-06-04 0:00,2021-06-08 0:00,Pedro Amaya,Priority Restoration ,MWI - Scott ,1,0,0,1,0,0,0,0,0,0,0,2021
R3N,1352857,49.8536602,-97.1971761,"812 Renfrew Street, Winnipeg, MB R3N 1K2, Canada",R3N 1K2,Type 2 - Vinyl and 4x4 piece of drywall,Type II,6/3/2021 3:34:00 PM,2021-06-07 0:00,2021-06-10 0:00,Priority Restoration,Priority Restoration,Priority Restoration,0,0,1,0,0,0,0,0,0,0,0,2021
R3G,1352894,49.8938648,-97.1733413,"580 Lipton Street, Winnipeg, MB R3G 2H6, Canada",R3G 2H6,REMOVAL OF BOILER AND PIPE INSULATION,Type III,6/4/2021 8:21:00 AM,2021-06-08 0:00,2021-06-09 0:00,MICHAEL HARMS,Breathe Easy Eco Solutions,Prairie Environmental,0,1,0,1,0,0,0,0,0,0,0,2021
R3T,1352895,49.833812,-97.1596125,"1187 Clarence Avenue, Winnipeg, MB R3T 1T1, Canada",R3T 1T1,REMOVAL OF FLOOR TILES,Type I,6/4/2021 8:30:00 AM,2021-06-10 0:00,2021-06-11 0:00,DALE KELLINGTON,Breathe Easy Eco Solutions,Prairie Environmental,0,0,0,0,1,1,0,0,0,0,0,2021
R3B,1352897,49.8967815,-97.1425621,"48 King Street, Winnipeg, MB R3B 1H5, Canada",R3B 1H5,Removal of electrical wires and transite panels under type 1 controls ,Type I,6/4/2021 8:33:00 AM,2021-06-09 0:00,2021-08-04 0:00,Voltage Power,Paragon Industries,Tesseract Environmental ,0,0,0,0,0,0,0,0,0,0,0,2021
R3M,1352898,49.8757322,-97.1658927,"109 Academy Road, Winnipeg, MB R3M 0E2, Canada",R3M 0E2,REMOVAL OF VERMICULITE IN ATTIC,Type III,6/4/2021 8:35:00 AM,2021-06-07 0:00,2021-06-11 0:00,VOGT BUILDING - JARED VOGT,Breathe Easy Eco Solutions,Prairie Environmental,1,0,0,0,0,0,0,0,0,0,0,2021
R0M,1352907,49.2709889,-100.987733,"41 Front Street, Melita, MB R0M 1L0, Canada",R0M 1L0,A stop work order has been issues. Two dumpster bins have been contaminated with asbestos containing joint compound. This notice is submitted the day of removal as it is an emergency clean up as the asbestos waste is open to the public in the back alley. Pinchin Environmental informed that there is no need for air clearance as it is an outdoor space. I Dan Manser will be submitting a report including the scope of work and how it will be safely remediated and pictures documenting the work completed. ,Type III,6/4/2021 10:05:00 AM,2021-06-04 0:00,2021-06-04 0:00,Kamal Kaur,Restoration Manitoba ,Restoration Manitoba,0,0,0,0,0,0,0,0,0,0,0,2021
R2K,1352920,49.9059135,-97.0776903,"394 Keenleyside Street #37, Winnipeg, MB R2K 3B8, Canada",R2K 3B8,Drywall removal for water damage,Type II,6/4/2021 10:39:00 AM,2021-06-07 0:00,2021-06-10 0:00,Winmar,Winmar,Pinchin,0,0,1,0,0,0,0,0,0,0,0,2021
R1N,1352930,49.9858377,-98.2833699,"840 3 Street Northeast, Portage la Prairie, MB R1N 3C6, Canada",R1N 3C6,Type 3 for hard to reach pipe insulation in Southgrove room B103 to be done in one day - 3 stage containment including shower and NAU exhausting to exterior - prep inspection to be completed by MWI along with air clearance,Type III,6/4/2021 11:57:00 AM,2021-06-09 0:00,2021-06-09 0:00,Manitoba Development Centre,Priority Restoration,MWI consultants,0,1,0,1,0,0,0,0,0,0,0,2021
R1N,1352931,49.9858377,-98.2833699,"840 3 Street Northeast, Portage la Prairie, MB R1N 3C6, Canada",R1N 3C6,Type 3 asbestos for pipe insulation in mechanical room of Southgrove due to hard to reach areas - 3 Stage containment and chambers to enclose the area with NAU to exhaust to exterior - MWI to complete prep inspection along with final air clearance - TO BE DONE AFTER-HOURS,Type III,6/4/2021 12:01:00 PM,2021-06-14 0:00,2021-06-14 0:00,Manitoba Development Centre,Priority Restoration,MWI consultants,0,1,0,1,0,0,0,0,0,0,0,2021
R3T,1352951,49.8066994,-97.1326353,"25 Maclean Crescent, Winnipeg, MB R3T 2N2, Canada",R3T 2N2,Glove bag removal 10 elbows and Type 2 of parging that is less than a metre square,Type II,6/4/2021 2:42:00 PM,2021-06-08 0:00,2021-06-10 0:00,University of Manitoba,True North Waste,Tesseract Environmental,0,0,0,0,0,0,0,0,0,0,0,2021
R1A,1352957,50.1287994,-97.0003792,"153 Ostermann Road, Lockport, MB R1A 3T2, Canada",R1A 3T2,Remove drywall in laundry room,Type II,6/4/2021 3:09:00 PM,2021-06-08 0:00,2021-06-08 0:00,Matt Budyk,Priority Restoration,,0,0,1,0,0,0,0,0,0,0,0,2021
R2H,1352976,49.884131,-97.1170742,"248 Bertrand Street, Winnipeg, MB R2H 0N7, Canada",R2H 0N7,    Exterior Stucco wall and Drywall removal,Type III,6/4/2021 6:54:00 PM,2021-06-04 0:00,2021-06-18 0:00,Nathan Douglas,Tony Asbestos Removal Service LTD,Pairie Envirowmental,0,0,1,0,0,0,0,0,0,1,0,2021
R3A,1353089,49.9029198,-97.1538299,"116 Lydia Street #1, Winnipeg, MB R3A 0G9, Canada",R3A 0G9,Water damage within the bathroom work involves removing wall tile and gypsum board and joint compound,Type II,6/7/2021 12:10:00 PM,2021-06-09 0:00,2021-06-09 0:00,Olivia Slyker,Priority Restoration Services Ltd,Pinchin Ltd,0,0,0,0,1,0,0,0,0,0,0,2021
R2Y,1353091,49.8896199,-97.3035504,"305 Morgan Crescent, Winnipeg, MB R2L 1M1, Canada",R2L 1M1,Scrapping and encapsulating loose joint compound from the ceiling ,Type II,6/7/2021 12:15:00 PM,2021-06-11 0:00,2021-06-14 0:00,City of Winnipeg - Neil Richardson,Priority Restoration Services Ltd,Wood EIS,0,0,0,0,0,0,0,0,0,0,0,2021
R3M,1353185,49.8707358,-97.1559425,"762 McMillan Avenue, Winnipeg, MB R3M 0V3, Canada",R3M 0V3,   Exterior wall -Stucco removal,Type III,6/7/2021 10:20:00 PM,2021-06-07 0:00,2021-06-18 0:00,Pairs Development Team,Tony Asbestos Removal Service LTD,Prairie Environmental,0,0,0,0,0,0,0,0,0,1,0,2021
R3N,1353186,49.8741131,-97.1841582,"151 Waterloo Street, Winnipeg, MB R3N 0S3, Canada",R3N 0S3,  Drywall and floor tile removal,Type II,6/7/2021 10:38:00 PM,2021-06-08 0:00,2021-06-21 0:00,Braydin Huynen Dwell Design Homes,Tony Asbestos Removal Services LTD,Prairie Environmental,0,0,1,0,1,0,0,0,0,0,0,2021
R3M,1353195,49.8732402,-97.1538616,"277 Wellington Crescent, Winnipeg, MB R3L 0M6, Canada",R3L 0M6,Remove and dispose ACM drywall from both sides of wall to allow pass threw,Type II,6/8/2021 8:25:00 AM,2021-06-08 0:00,2021-06-10 0:00,Rivard Group,Power Vac Services,na,0,0,1,0,0,0,0,0,0,0,0,2021
R3M,1353196,49.8732402,-97.1538616,"277 Wellington Crescent, Winnipeg, MB R3L 0M6, Canada",R3L 0M6,Remove and Dispose ACM drywall from both sides of wall for pass threw,Type II,6/8/2021 8:31:00 AM,2021-06-08 0:00,2021-06-10 0:00,Rivard Group,Power Vac Services,na,0,0,1,0,0,0,0,0,0,0,0,2021
R3H,1353207,49.9131453,-97.2102593,"1169 Sherwin Road, Winnipeg, MB R3H 0V1, Canada",R3H 0V1,ABATEMENT OF DRYWALL JOINT COMPOUND IN ADDRESS AS PER CUSTOMERS REQUEST,Type III,6/8/2021 10:20:00 AM,2021-06-14 0:00,2021-06-18 0:00,WESTLAND CONSTRUCTION LTD,BULLDOG DEMOLION INC.,BULLDOG DEMOLITION INC.,0,0,1,0,0,0,0,0,0,0,0,2021
R0E,1353208,49.8811655,-96.6233317,"62098 Hwy 12, Anola, MB R0E 0A0, Canada",R0E 0A0,URGENT due to water damage and possible mould - Type 2 asbestos for positive DJC under 3 hours - chambers and containment to be constructed the day before with NAU exhausting to exterior - full clean,Type II,6/8/2021 10:22:00 AM,2021-06-10 0:00,2021-06-10 0:00,Patrick Tench,Priority Restoration,Priority Restoration,0,0,0,0,0,0,0,0,0,0,0,2021
R3M,1353209,49.8657856,-97.1526113,"741 Dudley Avenue, Winnipeg, MB R3M 1P8, Canada",R3M 1P8,ABATEMENT OF TRANSITE BOARD  ABATEMENT OF TEXTURED CEILING   ABATEMENT OF YELLOW AND TAN TILE ABATEMENT OF DUCT WRAP,Type III,6/8/2021 10:34:00 AM,2021-06-14 0:00,2021-06-18 0:00,urban ridge,Bulldog Demolition Inc.,Bulldog Demolition Inc.,0,0,0,0,1,0,0,1,0,0,0,2021
R3P,1353247,49.8664367,-97.2092835,"1975 Corydon Avenue #20E, Winnipeg, MB R3P 0R1, Canada",R3P 0R1,Bathroom Tub Surround Removal - Erect Type II containment in bathroom - Remove Tub Surround and drywall complete via wet removal procedures - Hepa vac loose debris - encapsulate - complete air sampling after dwell time - dismantle containment after receiving air clearance,Type II,6/8/2021 12:51:00 PM,2021-06-16 0:00,2021-06-18 0:00,Denver Restoration,Denver Restoration,HLC Consulting,0,0,1,0,0,0,0,0,0,0,0,2021
